epoch,train_loss,val_loss,train_acc,val_acc
1,1.8104453375315508,1.774047137270003,0.24678672193388831,0.261632766787406
2,1.7781362013988076,1.7633975993693456,0.2590825176773834,0.26692672053496797
3,1.7700187913294128,1.7623692020528925,0.2692883764673099,0.2641404290888827
4,1.7619835637182049,1.7551743663695902,0.2735030826570065,0.27835051546391754
5,1.758330188058645,1.7395288229121508,0.2744087220035529,0.2911674561159097
